cod,message,cnt,list__dt,list__main__temp,list__main__feels_like,list__main__temp_min,list__main__temp_max,list__main__pressure,list__main__sea_level,list__main__grnd_level,list__main__humidity,list__main__temp_kf,list__weather__id,list__weather__main,list__weather__description,list__weather__icon,list__clouds__all,list__wind__speed,list__wind__deg,list__wind__gust,list__visibility,list__pop,list__rain__3h,list__sys__pod,list__dt_txt,city__id,city__name,city__coord__lat,city__coord__lon,city__country,city__population,city__timezone,city__sunrise,city__sunset
,,,1720310400,295.61,296.18,295.61,295.61,1010,1010,1003,87,0.0,803,Clouds,broken clouds,04n,71,0.96,339,2.77,10000,0.0,,n,2024-07-07 00:00:00,,,,,,,,,
,,,1720321200,294.68,295.19,294.68,294.68,1010,1010,1003,88,0.0,802,Clouds,scattered clouds,03n,42,2.04,260,2.31,10000,0.0,,n,2024-07-07 03:00:00,,,,,,,,,
,,,1720332000,296.49,296.99,296.49,296.49,1011,1011,1004,81,0.0,803,Clouds,broken clouds,04d,52,3.11,15,2.44,10000,0.0,,d,2024-07-07 06:00:00,,,,,,,,,
,,,1720342800,301.64,302.85,301.64,301.64,1011,1011,1004,56,0.0,801,Clouds,few clouds,02d,24,4.07,171,3.69,10000,0.0,,d,2024-07-07 09:00:00,,,,,,,,,
,,,1720353600,303.76,304.96,303.76,303.76,1011,1011,1005,49,0.0,801,Clouds,few clouds,02d,16,3.79,156,3.75,10000,0.0,,d,2024-07-07 12:00:00,,,,,,,,,
,,,1720364400,304.92,305.27,304.92,304.92,1011,1011,1004,41,0.0,800,Clear,clear sky,01d,0,3.5,174,3.66,10000,0.0,,d,2024-07-07 15:00:00,,,,,,,,,
,,,1720375200,302.59,303.01,302.59,302.59,1011,1011,1005,47,0.0,800,Clear,clear sky,01d,0,4.57,351,5.76,10000,0.0,,d,2024-07-07 18:00:00,,,,,,,,,
,,,1720386000,297.27,297.59,297.27,297.27,1013,1013,1006,71,0.0,800,Clear,clear sky,01n,1,3.91,332,5.65,10000,0.0,,n,2024-07-07 21:00:00,,,,,,,,,
,,,1720396800,295.3,295.66,295.3,295.3,1014,1014,1007,80,0.0,800,Clear,clear sky,01n,2,2.88,304,3.39,10000,0.0,,n,2024-07-08 00:00:00,,,,,,,,,
,,,1720407600,294.57,294.88,294.57,294.57,1013,1013,1006,81,0.0,500,Rain,light rain,10n,7,2.95,331,3.12,10000,0.81,0.43,n,2024-07-08 03:00:00,,,,,,,,,
,,,1720418400,298.05,298.27,298.05,298.05,1014,1014,1007,64,0.0,800,Clear,clear sky,01d,4,0.95,335,1.36,10000,0.0,,d,2024-07-08 06:00:00,,,,,,,,,
,,,1720429200,301.66,302.19,301.66,301.66,1014,1014,1008,50,0.0,800,Clear,clear sky,01d,3,3.54,151,2.59,10000,0.0,,d,2024-07-08 09:00:00,,,,,,,,,
,,,1720440000,302.52,303.87,302.52,302.52,1014,1014,1007,54,0.0,800,Clear,clear sky,01d,9,6.05,150,5.22,10000,0.0,,d,2024-07-08 12:00:00,,,,,,,,,
,,,1720450800,301.61,303.3,301.61,301.61,1013,1013,1007,60,0.0,801,Clouds,few clouds,02d,24,7.15,156,7.04,10000,0.0,,d,2024-07-08 15:00:00,,,,,,,,,
,,,1720461600,298.89,299.45,298.89,298.89,1014,1014,1007,74,0.0,801,Clouds,few clouds,02d,21,5.3,159,7.13,10000,0.0,,d,2024-07-08 18:00:00,,,,,,,,,
,,,1720472400,296.86,297.4,296.86,296.86,1015,1015,1008,81,0.0,802,Clouds,scattered clouds,03n,48,1.78,176,4.28,10000,0.0,,n,2024-07-08 21:00:00,,,,,,,,,
,,,1720483200,297.41,297.85,297.41,297.41,1015,1015,1009,75,0.0,803,Clouds,broken clouds,04n,57,3.35,214,3.58,10000,0.0,,n,2024-07-09 00:00:00,,,,,,,,,
,,,1720494000,297.06,297.46,297.06,297.06,1013,1013,1007,75,0.0,804,Clouds,overcast clouds,04n,98,1.67,154,2.82,10000,0.0,,n,2024-07-09 03:00:00,,,,,,,,,
,,,1720504800,298.86,299.16,298.86,298.86,1015,1015,1008,64,0.0,803,Clouds,broken clouds,04d,58,0.08,23,0.98,10000,0.0,,d,2024-07-09 06:00:00,,,,,,,,,
,,,1720515600,301.42,302.43,301.42,301.42,1014,1014,1007,55,0.0,800,Clear,clear sky,01d,6,4.86,156,5.3,10000,0.0,,d,2024-07-09 09:00:00,,,,,,,,,
,,,1720526400,301.32,302.74,301.32,301.32,1015,1015,1008,59,0.0,800,Clear,clear sky,01d,4,7.34,163,7.24,10000,0.0,,d,2024-07-09 12:00:00,,,,,,,,,
,,,1720537200,301.58,302.76,301.58,301.58,1014,1014,1008,56,0.0,802,Clouds,scattered clouds,03d,35,6.72,156,7.21,10000,0.0,,d,2024-07-09 15:00:00,,,,,,,,,
,,,1720548000,299.71,299.71,299.71,299.71,1014,1014,1008,66,0.0,802,Clouds,scattered clouds,03d,38,3.97,173,5.13,10000,0.0,,d,2024-07-09 18:00:00,,,,,,,,,
200.0,0.0,40.0,1720699200,305.12,304.73,301.66,305.12,1016,1016,1009,36,3.46,800,Clear,clear sky,01d,0,6.05,154,5.0,10000,0.0,,d,2024-07-11 12:00:00,6540125.0,Cagliari,39.2172,9.1133,IT,0.0,7200.0,1720670805.0,1720723860.0
,,,1720710000,303.48,303.62,301.8,303.48,1015,1015,1009,43,1.68,800,Clear,clear sky,01d,7,5.04,150,5.05,10000,0.0,,d,2024-07-11 15:00:00,,,,,,,,,
,,,1720720800,301.05,301.58,301.05,301.05,1015,1015,1008,51,0.0,800,Clear,clear sky,01d,5,0.65,167,0.75,10000,0.0,,d,2024-07-11 18:00:00,,,,,,,,,
,,,1720731600,298.3,298.28,298.3,298.3,1015,1015,1008,54,0.0,800,Clear,clear sky,01n,0,1.96,328,1.89,10000,0.0,,n,2024-07-11 21:00:00,,,,,,,,,
,,,1720742400,297.01,296.94,297.01,297.01,1014,1014,1007,57,0.0,800,Clear,clear sky,01n,0,1.77,322,1.73,10000,0.0,,n,2024-07-12 00:00:00,,,,,,,,,
,,,1720753200,296.26,296.14,296.26,296.26,1013,1013,1006,58,0.0,800,Clear,clear sky,01n,0,0.83,298,1.25,10000,0.0,,n,2024-07-12 03:00:00,,,,,,,,,
,,,1720764000,299.36,299.36,299.36,299.36,1013,1013,1006,50,0.0,800,Clear,clear sky,01d,0,0.64,291,0.85,10000,0.0,,d,2024-07-12 06:00:00,,,,,,,,,
,,,1720774800,302.61,302.56,302.61,302.61,1013,1013,1006,43,0.0,800,Clear,clear sky,01d,0,3.71,149,2.33,10000,0.0,,d,2024-07-12 09:00:00,,,,,,,,,
,,,1720785600,301.75,301.99,301.75,301.75,1012,1012,1006,47,0.0,800,Clear,clear sky,01d,8,6.52,148,6.37,10000,0.0,,d,2024-07-12 12:00:00,,,,,,,,,
,,,1720796400,303.0,303.02,303.0,303.0,1011,1011,1004,43,0.0,800,Clear,clear sky,01d,2,6.0,139,5.26,10000,0.0,,d,2024-07-12 15:00:00,,,,,,,,,
,,,1720807200,299.54,299.54,299.54,299.54,1011,1011,1004,58,0.0,800,Clear,clear sky,01d,1,3.13,135,3.22,10000,0.0,,d,2024-07-12 18:00:00,,,,,,,,,
,,,1720818000,297.14,297.27,297.14,297.14,1011,1011,1004,64,0.0,800,Clear,clear sky,01n,0,1.26,342,1.53,10000,0.0,,n,2024-07-12 21:00:00,,,,,,,,,
,,,1720828800,296.56,296.47,296.56,296.56,1011,1011,1004,58,0.0,800,Clear,clear sky,01n,0,3.62,331,4.43,10000,0.0,,n,2024-07-13 00:00:00,,,,,,,,,
,,,1720839600,295.8,295.79,295.8,295.8,1010,1010,1003,64,0.0,800,Clear,clear sky,01n,0,4.76,328,6.73,10000,0.0,,n,2024-07-13 03:00:00,,,,,,,,,
,,,1720850400,298.69,298.71,298.69,298.69,1011,1011,1004,54,0.0,800,Clear,clear sky,01d,0,3.63,324,4.73,10000,0.0,,d,2024-07-13 06:00:00,,,,,,,,,
,,,1720861200,304.22,303.74,304.22,304.22,1011,1011,1004,37,0.0,800,Clear,clear sky,01d,0,1.11,287,2.68,10000,0.0,,d,2024-07-13 09:00:00,,,,,,,,,
,,,1720872000,302.46,302.49,302.46,302.46,1010,1010,1003,44,0.0,800,Clear,clear sky,01d,2,5.81,164,4.09,10000,0.0,,d,2024-07-13 12:00:00,,,,,,,,,
,,,1720882800,301.64,302.17,301.64,301.64,1010,1010,1003,50,0.0,801,Clouds,few clouds,02d,13,5.51,134,4.09,10000,0.0,,d,2024-07-13 15:00:00,,,,,,,,,
,,,1720893600,298.97,299.3,298.97,298.97,1011,1011,1004,65,0.0,801,Clouds,few clouds,02d,16,3.13,163,3.76,10000,0.0,,d,2024-07-13 18:00:00,,,,,,,,,
,,,1720904400,296.71,297.13,296.71,296.71,1011,1011,1005,77,0.0,800,Clear,clear sky,01n,0,2.14,191,2.22,10000,0.0,,n,2024-07-13 21:00:00,,,,,,,,,
,,,1720915200,296.13,296.55,296.13,296.13,1012,1012,1005,79,0.0,800,Clear,clear sky,01n,0,1.74,176,1.9,10000,0.0,,n,2024-07-14 00:00:00,,,,,,,,,
,,,1720926000,295.2,295.65,295.2,295.2,1011,1011,1005,84,0.0,800,Clear,clear sky,01n,0,0.5,150,0.92,10000,0.0,,n,2024-07-14 03:00:00,,,,,,,,,
,,,1720936800,299.02,299.28,299.02,299.02,1012,1012,1005,62,0.0,800,Clear,clear sky,01d,0,0.76,313,0.66,10000,0.0,,d,2024-07-14 06:00:00,,,,,,,,,
,,,1720947600,301.71,301.95,301.71,301.71,1012,1012,1005,47,0.0,800,Clear,clear sky,01d,0,4.73,170,4.42,10000,0.0,,d,2024-07-14 09:00:00,,,,,,,,,
,,,1720958400,301.75,302.41,301.75,301.75,1012,1012,1005,51,0.0,800,Clear,clear sky,01d,5,7.18,145,6.66,10000,0.0,,d,2024-07-14 12:00:00,,,,,,,,,
,,,1720969200,302.22,302.54,302.22,302.22,1012,1012,1005,47,0.0,801,Clouds,few clouds,02d,21,6.5,147,5.9,10000,0.0,,d,2024-07-14 15:00:00,,,,,,,,,
,,,1720980000,298.82,299.06,298.82,298.82,1012,1012,1006,62,0.0,800,Clear,clear sky,01d,10,3.34,155,3.88,10000,0.0,,d,2024-07-14 18:00:00,,,,,,,,,
,,,1720990800,296.26,296.66,296.26,296.26,1014,1014,1007,78,0.0,800,Clear,clear sky,01n,4,1.27,134,1.07,10000,0.0,,n,2024-07-14 21:00:00,,,,,,,,,
,,,1721001600,295.82,296.1,295.82,295.82,1013,1013,1007,75,0.0,800,Clear,clear sky,01n,2,1.04,339,1.12,10000,0.0,,n,2024-07-15 00:00:00,,,,,,,,,
,,,1721012400,296.01,296.02,296.01,296.01,1012,1012,1006,64,0.0,800,Clear,clear sky,01n,1,2.85,327,2.96,10000,0.0,,n,2024-07-15 03:00:00,,,,,,,,,
,,,1721023200,298.62,298.61,298.62,298.62,1013,1013,1007,53,0.0,800,Clear,clear sky,01d,8,1.31,154,1.32,10000,0.0,,d,2024-07-15 06:00:00,,,,,,,,,
,,,1721034000,300.76,301.42,300.76,300.76,1014,1014,1007,53,0.0,800,Clear,clear sky,01d,1,4.87,162,4.45,10000,0.0,,d,2024-07-15 09:00:00,,,,,,,,,
,,,1721044800,301.06,301.77,301.06,301.06,1014,1014,1007,53,0.0,800,Clear,clear sky,01d,4,6.1,147,5.57,10000,0.0,,d,2024-07-15 12:00:00,,,,,,,,,
,,,1721055600,302.65,302.96,302.65,302.65,1013,1013,1006,46,0.0,801,Clouds,few clouds,02d,21,5.16,147,4.8,10000,0.0,,d,2024-07-15 15:00:00,,,,,,,,,
,,,1721066400,299.81,299.81,299.81,299.81,1013,1013,1007,59,0.0,800,Clear,clear sky,01d,9,2.31,122,2.42,10000,0.0,,d,2024-07-15 18:00:00,,,,,,,,,
,,,1721077200,298.24,298.21,298.24,298.24,1014,1014,1008,54,0.0,803,Clouds,broken clouds,04n,71,3.65,330,3.92,10000,0.0,,n,2024-07-15 21:00:00,,,,,,,,,
,,,1721088000,297.04,296.79,297.04,297.04,1014,1014,1008,50,0.0,802,Clouds,scattered clouds,03n,43,4.14,322,5.24,10000,0.0,,n,2024-07-16 00:00:00,,,,,,,,,
,,,1721098800,296.03,295.71,296.03,296.03,1014,1014,1007,51,0.0,800,Clear,clear sky,01n,1,4.28,328,5.15,10000,0.0,,n,2024-07-16 03:00:00,,,,,,,,,
,,,1721109600,298.93,298.71,298.93,298.93,1015,1015,1008,44,0.0,800,Clear,clear sky,01d,1,4.55,327,6.33,10000,0.0,,d,2024-07-16 06:00:00,,,,,,,,,
,,,1721120400,305.51,304.26,305.51,305.51,1015,1015,1008,29,0.0,800,Clear,clear sky,01d,0,1.88,311,2.87,10000,0.0,,d,2024-07-16 09:00:00,,,,,,,,,
200.0,0.0,40.0,1721142000,304.98,305.36,304.62,304.98,1013,1013,1006,41,0.36,800,Clear,clear sky,01d,0,2.59,129,2.93,10000,0.0,,d,2024-07-16 15:00:00,2523281.0,Sant'Avendrace,39.2172,9.1133,IT,0.0,7200.0,1721103022.0,1721155709.0
,,,1721152800,304.05,303.93,303.49,304.05,1013,1013,1006,40,0.56,800,Clear,clear sky,01d,0,5.27,353,7.27,10000,0.0,,d,2024-07-16 18:00:00,,,,,,,,,
,,,1721163600,297.99,298.07,297.99,297.99,1014,1014,1008,59,0.0,800,Clear,clear sky,01n,0,3.64,323,5.25,10000,0.0,,n,2024-07-16 21:00:00,,,,,,,,,
,,,1721174400,296.25,296.34,296.25,296.25,1014,1014,1007,66,0.0,800,Clear,clear sky,01n,0,3.57,332,4.73,10000,0.0,,n,2024-07-17 00:00:00,,,,,,,,,
,,,1721185200,296.01,296.15,296.01,296.01,1014,1014,1007,69,0.0,800,Clear,clear sky,01n,0,3.78,326,4.81,10000,0.0,,n,2024-07-17 03:00:00,,,,,,,,,
,,,1721196000,299.3,299.3,299.3,299.3,1015,1015,1008,53,0.0,800,Clear,clear sky,01d,0,1.89,337,3.01,10000,0.0,,d,2024-07-17 06:00:00,,,,,,,,,
,,,1721206800,304.44,304.01,304.44,304.44,1015,1015,1009,37,0.0,800,Clear,clear sky,01d,0,1.25,233,1.5,10000,0.0,,d,2024-07-17 09:00:00,,,,,,,,,
,,,1721217600,303.95,304.9,303.95,303.95,1015,1015,1009,47,0.0,800,Clear,clear sky,01d,0,6.6,157,4.49,10000,0.0,,d,2024-07-17 12:00:00,,,,,,,,,
,,,1721228400,304.75,305.76,304.75,304.75,1014,1014,1008,45,0.0,800,Clear,clear sky,01d,0,1.42,154,3.96,10000,0.0,,d,2024-07-17 15:00:00,,,,,,,,,
,,,1721239200,303.09,303.39,303.09,303.09,1015,1015,1008,45,0.0,800,Clear,clear sky,01d,0,1.58,310,3.72,10000,0.0,,d,2024-07-17 18:00:00,,,,,,,,,
,,,1721250000,298.48,298.48,298.48,298.48,1015,1015,1009,54,0.0,800,Clear,clear sky,01n,0,2.61,334,4.13,10000,0.0,,n,2024-07-17 21:00:00,,,,,,,,,
,,,1721260800,297.06,297.02,297.06,297.06,1016,1016,1009,58,0.0,800,Clear,clear sky,01n,0,2.5,339,3.4,10000,0.0,,n,2024-07-18 00:00:00,,,,,,,,,
,,,1721271600,296.03,295.97,296.03,296.03,1016,1016,1009,61,0.0,800,Clear,clear sky,01n,0,1.87,311,1.88,10000,0.0,,n,2024-07-18 03:00:00,,,,,,,,,
,,,1721282400,299.11,299.11,299.11,299.11,1017,1017,1010,48,0.0,800,Clear,clear sky,01d,1,1.29,329,1.36,10000,0.0,,d,2024-07-18 06:00:00,,,,,,,,,
,,,1721293200,304.03,303.39,304.03,304.03,1016,1016,1010,36,0.0,800,Clear,clear sky,01d,0,1.18,203,1.36,10000,0.0,,d,2024-07-18 09:00:00,,,,,,,,,
,,,1721304000,303.74,304.75,303.74,303.74,1016,1016,1009,48,0.0,800,Clear,clear sky,01d,0,7.65,154,5.59,10000,0.0,,d,2024-07-18 12:00:00,,,,,,,,,
,,,1721314800,302.38,303.8,302.38,302.38,1016,1016,1009,55,0.0,800,Clear,clear sky,01d,5,6.91,145,5.75,10000,0.0,,d,2024-07-18 15:00:00,,,,,,,,,
,,,1721325600,299.55,299.55,299.55,299.55,1016,1016,1010,65,0.0,800,Clear,clear sky,01d,2,3.72,156,3.33,10000,0.0,,d,2024-07-18 18:00:00,,,,,,,,,
,,,1721336400,297.56,297.96,297.56,297.56,1017,1017,1010,73,0.0,800,Clear,clear sky,01n,0,1.01,337,0.96,10000,0.0,,n,2024-07-18 21:00:00,,,,,,,,,
,,,1721347200,296.51,296.49,296.51,296.51,1016,1016,1009,61,0.0,800,Clear,clear sky,01n,0,3.04,326,3.24,10000,0.0,,n,2024-07-19 00:00:00,,,,,,,,,
,,,1721358000,296.16,295.95,296.16,296.16,1016,1016,1009,55,0.0,800,Clear,clear sky,01n,0,2.78,330,3.23,10000,0.0,,n,2024-07-19 03:00:00,,,,,,,,,
,,,1721368800,299.07,298.89,299.07,299.07,1017,1017,1010,45,0.0,800,Clear,clear sky,01d,0,1.12,319,1.6,10000,0.0,,d,2024-07-19 06:00:00,,,,,,,,,
,,,1721379600,303.73,302.73,303.73,303.73,1016,1016,1010,33,0.0,800,Clear,clear sky,01d,0,1.08,138,1.85,10000,0.0,,d,2024-07-19 09:00:00,,,,,,,,,
,,,1721390400,303.27,303.22,303.27,303.27,1015,1015,1009,42,0.0,800,Clear,clear sky,01d,0,7.19,160,4.08,10000,0.0,,d,2024-07-19 12:00:00,,,,,,,,,
,,,1721401200,303.7,303.91,303.7,303.7,1014,1014,1008,43,0.0,800,Clear,clear sky,01d,1,6.0,138,4.47,10000,0.0,,d,2024-07-19 15:00:00,,,,,,,,,
,,,1721412000,301.45,302.36,301.45,301.45,1014,1014,1007,54,0.0,801,Clouds,few clouds,02d,17,1.36,160,1.54,10000,0.0,,d,2024-07-19 18:00:00,,,,,,,,,
,,,1721422800,299.3,299.3,299.3,299.3,1014,1014,1007,54,0.0,800,Clear,clear sky,01n,0,3.53,342,4.07,10000,0.0,,n,2024-07-19 21:00:00,,,,,,,,,
,,,1721433600,298.37,298.41,298.37,298.37,1013,1013,1006,56,0.0,800,Clear,clear sky,01n,0,4.17,329,5.45,10000,0.0,,n,2024-07-20 00:00:00,,,,,,,,,
,,,1721444400,297.41,297.3,297.41,297.41,1012,1012,1006,54,0.0,800,Clear,clear sky,01n,0,1.63,332,2.22,10000,0.0,,n,2024-07-20 03:00:00,,,,,,,,,
,,,1721455200,299.89,300.12,299.89,299.89,1013,1013,1006,46,0.0,800,Clear,clear sky,01d,0,1.36,316,1.67,10000,0.0,,d,2024-07-20 06:00:00,,,,,,,,,
,,,1721466000,305.66,304.69,305.66,305.66,1012,1012,1006,31,0.0,800,Clear,clear sky,01d,0,0.84,189,2.15,10000,0.0,,d,2024-07-20 09:00:00,,,,,,,,,
,,,1721476800,304.28,304.54,304.28,304.28,1011,1011,1005,42,0.0,800,Clear,clear sky,01d,0,6.73,162,4.66,10000,0.0,,d,2024-07-20 12:00:00,,,,,,,,,
,,,1721487600,306.48,307.02,306.48,306.48,1010,1010,1004,38,0.0,800,Clear,clear sky,01d,0,2.9,95,3.73,10000,0.0,,d,2024-07-20 15:00:00,,,,,,,,,
,,,1721498400,305.02,304.31,305.02,305.02,1011,1011,1004,34,0.0,800,Clear,clear sky,01d,0,7.87,345,11.46,10000,0.0,,d,2024-07-20 18:00:00,,,,,,,,,
,,,1721509200,299.96,300.34,299.96,299.96,1012,1012,1005,49,0.0,800,Clear,clear sky,01n,0,5.65,330,8.94,10000,0.0,,n,2024-07-20 21:00:00,,,,,,,,,
,,,1721520000,299.06,299.01,299.06,299.06,1012,1012,1005,50,0.0,800,Clear,clear sky,01n,0,4.08,333,5.38,10000,0.0,,n,2024-07-21 00:00:00,,,,,,,,,
,,,1721530800,298.66,298.57,298.66,298.66,1011,1011,1005,50,0.0,800,Clear,clear sky,01n,0,3.86,330,4.69,10000,0.0,,n,2024-07-21 03:00:00,,,,,,,,,
,,,1721541600,300.6,300.73,300.6,300.6,1012,1012,1005,46,0.0,800,Clear,clear sky,01d,0,4.01,318,5.62,10000,0.0,,d,2024-07-21 06:00:00,,,,,,,,,
,,,1721552400,306.97,306.74,306.97,306.97,1012,1012,1005,33,0.0,800,Clear,clear sky,01d,0,2.84,305,4.7,10000,0.0,,d,2024-07-21 09:00:00,,,,,,,,,
,,,1721563200,307.81,307.97,307.81,307.81,1011,1011,1004,33,0.0,800,Clear,clear sky,01d,0,2.69,202,5.51,10000,0.0,,d,2024-07-21 12:00:00,,,,,,,,,
200.0,0.0,40.0,1721574000,304.87,307.72,304.87,306.66,1007,1007,1004,53,-1.79,802,Clouds,scattered clouds,03d,30,5.08,174,7.83,10000,0.0,,d,2024-07-21 15:00:00,6540125.0,Cagliari,39.2172,9.1133,IT,0.0,7200.0,1721535260.0,1721587514.0
,,,1721584800,303.71,305.61,303.58,303.71,1007,1007,1005,53,0.13,802,Clouds,scattered clouds,03d,45,1.61,217,4.54,10000,0.0,,d,2024-07-21 18:00:00,,,,,,,,,
,,,1721595600,298.31,298.84,298.31,298.31,1009,1009,1006,75,0.0,800,Clear,clear sky,01n,4,4.43,312,6.46,10000,0.0,,n,2024-07-21 21:00:00,,,,,,,,,
,,,1721606400,296.47,297.18,296.47,296.47,1010,1010,1007,89,0.0,800,Clear,clear sky,01n,10,5.07,308,8.58,10000,0.0,,n,2024-07-22 00:00:00,,,,,,,,,
,,,1721617200,296.62,296.95,296.62,296.62,1010,1010,1007,74,0.0,802,Clouds,scattered clouds,03n,38,6.43,299,10.83,10000,0.07,,n,2024-07-22 03:00:00,,,,,,,,,
,,,1721628000,297.33,297.71,297.33,297.33,1011,1011,1008,73,0.0,802,Clouds,scattered clouds,03d,30,8.16,303,12.5,10000,0.08,,d,2024-07-22 06:00:00,,,,,,,,,
,,,1721638800,301.35,302.23,301.35,301.35,1012,1012,1009,54,0.0,802,Clouds,scattered clouds,03d,35,9.8,310,12.42,10000,0.0,,d,2024-07-22 09:00:00,,,,,,,,,
,,,1721649600,303.71,304.22,303.71,303.71,1011,1011,1009,45,0.0,801,Clouds,few clouds,02d,17,9.15,315,11.04,10000,0.0,,d,2024-07-22 12:00:00,,,,,,,,,
,,,1721660400,303.35,304.18,303.35,303.35,1012,1012,1009,48,0.0,800,Clear,clear sky,01d,0,8.44,310,10.0,10000,0.0,,d,2024-07-22 15:00:00,,,,,,,,,
,,,1721671200,299.28,299.28,299.28,299.28,1013,1013,1011,68,0.0,800,Clear,clear sky,01d,0,7.07,322,9.29,10000,0.0,,d,2024-07-22 18:00:00,,,,,,,,,
,,,1721682000,296.25,296.81,296.25,296.25,1015,1015,1012,84,0.0,800,Clear,clear sky,01n,8,5.23,321,8.3,10000,0.0,,n,2024-07-22 21:00:00,,,,,,,,,
,,,1721692800,295.64,296.24,295.64,295.64,1016,1016,1013,88,0.0,800,Clear,clear sky,01n,4,4.75,330,7.11,10000,0.0,,n,2024-07-23 00:00:00,,,,,,,,,
,,,1721703600,295.15,295.73,295.15,295.15,1015,1015,1012,89,0.0,800,Clear,clear sky,01n,0,4.83,328,7.29,10000,0.0,,n,2024-07-23 03:00:00,,,,,,,,,
,,,1721714400,297.87,298.28,297.87,297.87,1016,1016,1013,72,0.0,800,Clear,clear sky,01d,0,5.87,331,8.53,10000,0.0,,d,2024-07-23 06:00:00,,,,,,,,,
,,,1721725200,304.37,304.5,304.37,304.37,1016,1016,1013,41,0.0,800,Clear,clear sky,01d,0,6.08,329,7.09,10000,0.0,,d,2024-07-23 09:00:00,,,,,,,,,
,,,1721736000,306.2,306.02,306.2,306.2,1015,1015,1012,35,0.0,800,Clear,clear sky,01d,0,5.25,322,6.59,10000,0.0,,d,2024-07-23 12:00:00,,,,,,,,,
,,,1721746800,304.84,304.37,304.84,304.84,1015,1015,1012,36,0.0,800,Clear,clear sky,01d,0,8.43,322,9.42,10000,0.0,,d,2024-07-23 15:00:00,,,,,,,,,
,,,1721757600,299.35,299.35,299.35,299.35,1015,1015,1012,59,0.0,800,Clear,clear sky,01d,0,7.39,324,9.66,10000,0.0,,d,2024-07-23 18:00:00,,,,,,,,,
,,,1721768400,295.2,295.58,295.2,295.2,1015,1015,1013,81,0.0,800,Clear,clear sky,01n,0,5.89,318,9.55,10000,0.0,,n,2024-07-23 21:00:00,,,,,,,,,
,,,1721779200,294.2,294.61,294.2,294.2,1015,1015,1012,86,0.0,800,Clear,clear sky,01n,0,5.25,326,8.83,10000,0.0,,n,2024-07-24 00:00:00,,,,,,,,,
,,,1721790000,293.87,294.27,293.87,293.87,1014,1014,1011,87,0.0,800,Clear,clear sky,01n,0,4.55,330,7.11,10000,0.0,,n,2024-07-24 03:00:00,,,,,,,,,
,,,1721800800,297.05,297.38,297.05,297.05,1013,1013,1011,72,0.0,800,Clear,clear sky,01d,0,4.4,326,6.23,10000,0.0,,d,2024-07-24 06:00:00,,,,,,,,,
,,,1721811600,305.08,305.51,305.08,305.08,1013,1013,1010,41,0.0,800,Clear,clear sky,01d,0,5.41,323,7.87,10000,0.0,,d,2024-07-24 09:00:00,,,,,,,,,
,,,1721822400,307.42,307.18,307.42,307.42,1011,1011,1009,32,0.0,800,Clear,clear sky,01d,0,6.52,323,9.44,10000,0.0,,d,2024-07-24 12:00:00,,,,,,,,,
,,,1721833200,306.64,305.77,306.64,306.64,1010,1010,1008,30,0.0,800,Clear,clear sky,01d,0,9.49,323,12.23,10000,0.0,,d,2024-07-24 15:00:00,,,,,,,,,
,,,1721844000,300.73,301.14,300.73,300.73,1011,1011,1009,50,0.0,800,Clear,clear sky,01d,0,7.42,326,11.43,10000,0.0,,d,2024-07-24 18:00:00,,,,,,,,,
,,,1721854800,295.42,295.87,295.42,295.42,1012,1012,1009,83,0.0,801,Clouds,few clouds,02n,14,5.88,325,9.42,10000,0.0,,n,2024-07-24 21:00:00,,,,,,,,,
,,,1721865600,294.44,294.92,294.44,294.44,1011,1011,1009,88,0.0,800,Clear,clear sky,01n,7,4.87,328,8.48,10000,0.0,,n,2024-07-25 00:00:00,,,,,,,,,
,,,1721876400,294.28,294.72,294.28,294.28,1011,1011,1008,87,0.0,800,Clear,clear sky,01n,0,3.8,336,5.51,10000,0.0,,n,2024-07-25 03:00:00,,,,,,,,,
,,,1721887200,297.09,297.42,297.09,297.09,1011,1011,1008,72,0.0,800,Clear,clear sky,01d,0,3.58,331,4.76,10000,0.0,,d,2024-07-25 06:00:00,,,,,,,,,
,,,1721898000,303.61,303.79,303.61,303.61,1011,1011,1008,43,0.0,800,Clear,clear sky,01d,0,1.74,328,3.0,10000,0.0,,d,2024-07-25 09:00:00,,,,,,,,,
,,,1721908800,304.39,305.03,304.39,304.39,1010,1010,1007,44,0.0,800,Clear,clear sky,01d,0,5.14,173,4.35,10000,0.0,,d,2024-07-25 12:00:00,,,,,,,,,
,,,1721919600,303.51,304.57,303.51,303.51,1009,1009,1007,49,0.0,800,Clear,clear sky,01d,0,4.55,148,4.28,10000,0.0,,d,2024-07-25 15:00:00,,,,,,,,,
,,,1721930400,301.96,302.57,301.96,301.96,1010,1010,1007,50,0.0,800,Clear,clear sky,01d,0,2.06,19,3.15,10000,0.0,,d,2024-07-25 18:00:00,,,,,,,,,
,,,1721941200,297.34,297.46,297.34,297.34,1010,1010,1008,63,0.0,800,Clear,clear sky,01n,0,3.03,329,4.07,10000,0.0,,n,2024-07-25 21:00:00,,,,,,,,,
,,,1721952000,296.48,296.54,296.48,296.48,1010,1010,1007,64,0.0,800,Clear,clear sky,01n,0,2.03,331,2.57,10000,0.0,,n,2024-07-26 00:00:00,,,,,,,,,
